customer_id,name,company,email,subscription_plan,mrr,signup_date,subscription_age_months,total_tickets,unresolved_tickets,escalated_tickets,avg_csat,avg_resolution_hours,payment_delay_days,product_usage_score,health_score,churn_risk_score,churn_flag
CUST-0501,Chris Johnson,TechPulse,chris.johnson@techpulse.com,Enterprise,799.0,2025-06-20,12,3,2,0,2.33,6.6,0,50.5,57,42.28,0
CUST-0502,Sophia Chen,TechPulse,sophia.chen@techpulse.com,Starter,49.0,2025-06-11,12,3,1,2,2.0,62.85,3,18.0,30,70.0,0
CUST-0503,Taylor Thomas,Starlight Systems,taylor.thomas@starlightsystems.com,Pro,199.0,2025-09-18,9,2,1,1,3.0,53.0,0,63.2,54,45.68,0
CUST-0504,Morgan Verma,Acme Corp,morgan.verma@acmecorp.com,Enterprise,799.0,2025-09-09,9,9,3,3,3.11,30.6,0,55.4,26,73.57,0
CUST-0505,Olivia Thomas,Nexus Solutions,olivia.thomas@nexussolutions.com,Starter,49.0,2025-03-28,15,2,1,0,3.0,19.8,0,22.7,68,31.73,0
CUST-0506,Sophia Rodriguez,Synergy Tech,sophia.rodriguez@synergytech.com,Pro,199.0,2025-10-15,8,2,1,1,3.0,6.1,0,16.4,57,42.36,0
CUST-0507,Riley Taylor,QuantumSoft,riley.taylor@quantumsoft.com,Starter,49.0,2025-09-01,10,9,6,2,2.89,12.77,14,34.1,0,99.88,1
CUST-0508,Priya Johnson,TechPulse,priya.johnson@techpulse.com,Enterprise,799.0,2025-09-29,9,3,1,1,3.33,11.25,0,76.4,66,33.69,0
CUST-0509,Siddharth Patel,Vanguard AI,siddharth.patel@vanguardai.com,Pro,199.0,2025-07-07,11,5,2,1,3.6,8.67,7,57.4,54,45.66,0
CUST-0510,Dakota Mahato,Starlight Systems,dakota.mahato@starlightsystems.com,Pro,199.0,2025-07-23,11,8,5,6,1.62,27.0,7,25.3,0,100.0,1
CUST-0511,Taylor Miller,CloudScale,taylor.miller@cloudscale.com,Enterprise,799.0,2025-06-17,12,6,6,2,2.0,24.0,25,46.7,0,100.0,1
CUST-0512,Priya Kim,Acme Corp,priya.kim@acmecorp.com,Starter,49.0,2025-05-05,14,9,3,2,3.22,12.78,3,38.5,33,66.17,0
CUST-0513,Pat Mahato,Nexus Solutions,pat.mahato@nexussolutions.com,Enterprise,799.0,2025-02-06,17,10,7,1,2.2,21.63,3,25.8,2,97.62,1
CUST-0514,Jordan Taylor,Starlight Systems,jordan.taylor@starlightsystems.com,Enterprise,799.0,2025-06-02,13,2,2,1,1.5,24.0,0,82.3,44,55.77,0
CUST-0515,Rohan Garcia,Acme Corp,rohan.garcia@acmecorp.com,Starter,49.0,2025-05-06,14,8,2,2,3.38,23.28,7,33.2,40,59.88,0
CUST-0516,Alex Smith,Horizon Labs,alex.smith@horizonlabs.com,Starter,49.0,2025-04-04,15,9,5,2,2.67,29.7,14,79.3,10,89.14,1
CUST-0517,Sophia Johnson,Vanguard AI,sophia.johnson@vanguardai.com,Starter,49.0,2025-08-02,11,3,2,2,2.0,31.3,0,94.3,39,60.57,0
CUST-0518,Chris Rodriguez,Nexus Solutions,chris.rodriguez@nexussolutions.com,Pro,199.0,2025-05-21,13,2,1,0,3.5,9.9,0,43.2,74,25.68,0
CUST-0519,Aarav Brown,TechPulse,aarav.brown@techpulse.com,Starter,49.0,2025-05-12,13,6,4,2,2.0,34.25,0,17.4,15,84.26,1
CUST-0520,Casey Williams,CloudScale,casey.williams@cloudscale.com,Pro,199.0,2025-10-24,8,2,2,1,2.5,24.0,3,23.8,44,55.42,0
CUST-0521,Priya Verma,Vanguard AI,priya.verma@vanguardai.com,Pro,199.0,2025-09-27,9,2,1,1,1.5,42.1,3,69.1,49,50.89,0
CUST-0522,Aarav Jackson,QuantumSoft,aarav.jackson@quantumsoft.com,Enterprise,799.0,2025-01-24,17,4,3,1,3.25,34.8,25,37.9,30,69.21,0
CUST-0523,Rohan Kim,InnoWave,rohan.kim@innowave.com,Enterprise,799.0,2025-07-07,11,3,2,0,3.0,20.5,0,48.6,62,37.14,0
CUST-0524,Riley Davis,TechPulse,riley.davis@techpulse.com,Pro,199.0,2025-01-16,17,7,3,2,2.43,34.0,25,69.3,17,82.64,1
CUST-0525,Jordan Chen,InnoWave,jordan.chen@innowave.com,Pro,199.0,2025-10-05,8,9,4,3,2.78,39.32,0,27.4,12,87.04,1
CUST-0526,Sophia Anderson,QuantumSoft,sophia.anderson@quantumsoft.com,Pro,199.0,2025-02-20,16,10,5,1,2.7,42.54,25,64.4,13,86.96,1
CUST-0527,Riley Anderson,DataFlow,riley.anderson@dataflow.com,Enterprise,799.0,2025-05-24,13,6,3,1,2.83,21.33,3,43.6,41,58.77,0
CUST-0528,Liam Mahato,DataFlow,liam.mahato@dataflow.com,Pro,199.0,2025-08-31,10,6,2,1,3.67,26.35,0,33.1,56,43.36,0
CUST-0529,Dakota Williams,ByteWorks,dakota.williams@byteworks.com,Enterprise,799.0,2025-07-10,11,3,2,0,3.0,68.3,0,73.2,57,42.68,0
CUST-0530,Priya Jackson,InnoWave,priya.jackson@innowave.com,Enterprise,799.0,2025-05-26,13,3,1,0,3.0,17.7,0,78.0,73,26.2,0
CUST-0531,Dakota Rodriguez,QuantumSoft,dakota.rodriguez@quantumsoft.com,Pro,199.0,2025-07-17,11,2,0,0,5.0,32.2,0,66.0,96,3.4,0
CUST-0532,Riley Miller,Starlight Systems,riley.miller@starlightsystems.com,Starter,49.0,2025-03-19,15,8,4,2,3.0,10.65,14,24.6,16,83.94,1
CUST-0533,Olivia Garcia,CloudScale,olivia.garcia@cloudscale.com,Starter,49.0,2025-06-29,12,3,2,1,3.0,40.5,14,86.5,48,51.75,0
CUST-0534,Aarav Patel,Vanguard AI,aarav.patel@vanguardai.com,Starter,49.0,2025-04-04,15,9,7,3,2.11,33.95,0,85.0,0,100.0,1
CUST-0535,Alex Jackson,InnoWave,alex.jackson@innowave.com,Pro,199.0,2025-05-05,14,9,4,1,2.67,13.3,14,84.9,29,70.58,0
CUST-0536,Aarav Smith,QuantumSoft,aarav.smith@quantumsoft.com,Pro,199.0,2025-03-12,15,4,2,3,2.5,3.7,0,17.5,25,74.25,0
CUST-0537,Aarav Davis,Vanguard AI,aarav.davis@vanguardai.com,Starter,49.0,2025-04-05,15,4,1,0,3.5,24.5,0,73.6,77,22.64,0
CUST-0538,Casey Sharma,ByteWorks,casey.sharma@byteworks.com,Enterprise,799.0,2025-05-26,13,7,4,2,2.86,30.37,0,84.8,29,70.66,0
CUST-0539,Liam Johnson,Vanguard AI,liam.johnson@vanguardai.com,Pro,199.0,2025-08-02,11,6,6,4,1.67,24.0,25,84.1,0,100.0,1
CUST-0540,Rohan Miller,Horizon Labs,rohan.miller@horizonlabs.com,Enterprise,799.0,2025-10-08,8,5,3,2,2.0,24.1,0,16.8,23,76.32,0
CUST-0541,Pat Taylor,TechPulse,pat.taylor@techpulse.com,Pro,199.0,2025-01-31,17,9,5,2,3.56,15.23,14,69.6,17,83.0,1
CUST-0542,Pat Sharma,CloudScale,pat.sharma@cloudscale.com,Enterprise,799.0,2025-02-26,16,2,1,1,4.0,41.7,0,75.9,71,28.41,0
CUST-0543,Taylor Miller,CloudScale,taylor.miller@cloudscale.com,Starter,49.0,2025-05-20,13,6,2,0,3.33,19.25,0,92.2,69,30.11,0
CUST-0544,Olivia Johnson,CloudScale,olivia.johnson@cloudscale.com,Pro,199.0,2025-03-15,15,3,1,0,2.67,22.5,0,88.7,72,27.8,0
CUST-0545,Ananya Johnson,Apex Global,ananya.johnson@apexglobal.com,Pro,199.0,2025-09-04,10,3,1,1,2.67,30.85,7,25.9,51,48.28,0
CUST-0546,Emily Williams,Starlight Systems,emily.williams@starlightsystems.com,Enterprise,799.0,2025-04-20,14,8,6,3,2.38,6.55,0,15.2,0,100.0,1
CUST-0547,Dakota Taylor,Horizon Labs,dakota.taylor@horizonlabs.com,Starter,49.0,2025-08-27,10,10,7,1,2.5,42.77,0,57.9,9,90.21,1
CUST-0548,Rohan Garcia,CloudScale,rohan.garcia@cloudscale.com,Enterprise,799.0,2025-02-26,16,3,2,0,2.33,14.1,0,36.8,56,43.65,0
CUST-0549,Jordan Thomas,DataFlow,jordan.thomas@dataflow.com,Pro,199.0,2025-03-01,16,5,1,0,3.4,23.4,0,39.0,73,26.9,0
CUST-0550,Olivia Mahato,Horizon Labs,olivia.mahato@horizonlabs.com,Pro,199.0,2025-05-05,14,6,1,0,3.83,28.0,0,40.9,76,23.24,0
CUST-0551,Priya Taylor,Starlight Systems,priya.taylor@starlightsystems.com,Pro,199.0,2025-10-20,8,6,4,4,2.0,56.7,0,38.9,0,100.0,1
CUST-0552,Jordan Jones,InnoWave,jordan.jones@innowave.com,Starter,49.0,2025-01-11,17,10,7,4,2.8,23.33,0,82.9,0,100.0,1
CUST-0553,Sophia Jones,Synergy Tech,sophia.jones@synergytech.com,Pro,199.0,2025-04-26,14,2,0,0,4.5,14.0,0,26.1,88,11.39,0
CUST-0554,Sam Smith,DataFlow,sam.smith@dataflow.com,Starter,49.0,2025-07-28,11,9,4,2,2.89,11.54,0,56.1,26,73.28,0
CUST-0555,Priya Patel,Vanguard AI,priya.patel@vanguardai.com,Pro,199.0,2025-01-02,18,9,5,3,2.89,14.95,0,45.9,7,92.3,1
CUST-0556,Rohan Miller,InnoWave,rohan.miller@innowave.com,Starter,49.0,2025-03-11,15,4,3,2,2.5,2.5,0,51.3,31,68.87,0
CUST-0557,Aarav Davis,Vanguard AI,aarav.davis@vanguardai.com,Enterprise,799.0,2025-10-17,8,4,2,0,3.25,34.5,0,18.3,61,38.17,0
CUST-0558,Morgan Rodriguez,QuantumSoft,morgan.rodriguez@quantumsoft.com,Starter,49.0,2025-07-18,11,7,4,2,2.71,18.2,0,84.3,28,71.86,0
CUST-0559,Sam Kim,ByteWorks,sam.kim@byteworks.com,Enterprise,799.0,2025-09-10,9,4,1,2,2.75,10.83,25,83.6,37,62.64,0
CUST-0560,Sam Patel,Apex Global,sam.patel@apexglobal.com,Enterprise,799.0,2025-05-30,13,2,0,0,5.0,10.7,0,20.1,92,7.99,0
CUST-0561,Ananya Taylor,ByteWorks,ananya.taylor@byteworks.com,Enterprise,799.0,2025-08-16,10,2,0,1,3.0,19.1,0,86.3,72,27.37,0
CUST-0562,Liam Mahato,Synergy Tech,liam.mahato@synergytech.com,Pro,199.0,2025-03-06,16,8,2,2,3.75,25.43,0,37.9,47,52.21,0
CUST-0563,Taylor Johnson,DataFlow,taylor.johnson@dataflow.com,Starter,49.0,2025-05-20,13,5,2,2,2.8,20.53,3,17.9,36,63.61,0
CUST-0564,Olivia Johnson,TechPulse,olivia.johnson@techpulse.com,Pro,199.0,2025-02-22,16,8,4,0,3.12,11.9,0,26.4,45,54.36,0
CUST-0565,Siddharth Taylor,InnoWave,siddharth.taylor@innowave.com,Enterprise,799.0,2025-01-23,17,3,2,1,2.33,2.1,14,49.4,39,60.79,0
CUST-0566,Sophia Davis,DataFlow,sophia.davis@dataflow.com,Pro,199.0,2025-02-05,17,7,5,4,1.29,25.95,0,72.3,0,100.0,1
CUST-0567,Pat Mahato,QuantumSoft,pat.mahato@quantumsoft.com,Pro,199.0,2025-09-08,9,5,4,0,2.4,44.5,0,64.2,43,56.38,0
CUST-0568,Priya Jones,TechPulse,priya.jones@techpulse.com,Pro,199.0,2025-03-12,15,8,3,2,3.0,18.4,0,43.7,34,65.63,0
CUST-0569,Taylor Garcia,Apex Global,taylor.garcia@apexglobal.com,Pro,199.0,2025-10-20,8,8,2,4,2.62,37.83,0,80.9,23,76.91,0
CUST-0570,Emily Brown,ByteWorks,emily.brown@byteworks.com,Enterprise,799.0,2025-04-14,14,2,1,0,3.0,22.0,0,18.0,67,32.2,0
CUST-0571,Jordan Anderson,Vanguard AI,jordan.anderson@vanguardai.com,Enterprise,799.0,2025-05-01,14,3,0,0,4.67,27.93,0,88.9,96,3.78,0
CUST-0572,Riley Kim,ByteWorks,riley.kim@byteworks.com,Pro,199.0,2025-02-15,16,5,1,1,3.4,40.47,0,59.6,65,34.84,0
CUST-0573,Morgan Mahato,TechPulse,morgan.mahato@techpulse.com,Enterprise,799.0,2025-08-05,11,5,4,0,2.2,48.1,0,27.7,30,69.63,0
CUST-0574,Rohan Chen,ByteWorks,rohan.chen@byteworks.com,Pro,199.0,2025-09-21,9,10,6,4,2.4,39.83,0,36.0,0,100.0,1
CUST-0575,Chris Anderson,Nexus Solutions,chris.anderson@nexussolutions.com,Enterprise,799.0,2025-09-09,9,7,2,0,3.57,17.84,0,35.8,66,33.85,0
CUST-0576,Noah Kim,InnoWave,noah.kim@innowave.com,Starter,49.0,2025-08-29,10,6,5,1,3.0,58.5,7,67.4,18,81.46,0
CUST-0577,Rohan Garcia,ByteWorks,rohan.garcia@byteworks.com,Pro,199.0,2025-04-21,14,8,4,1,3.25,21.62,7,68.4,36,63.36,0
CUST-0578,Alex Davis,Synergy Tech,alex.davis@synergytech.com,Starter,49.0,2025-02-02,17,8,4,0,2.75,20.9,0,59.3,45,54.07,0
CUST-0579,Priya Patel,DataFlow,priya.patel@dataflow.com,Pro,199.0,2025-02-11,16,6,1,0,4.0,38.54,0,23.1,76,23.69,0
CUST-0580,Rohan Smith,Synergy Tech,rohan.smith@synergytech.com,Pro,199.0,2025-09-27,9,3,2,1,2.33,43.2,0,39.9,46,53.34,0
CUST-0581,Jordan Sharma,Horizon Labs,jordan.sharma@horizonlabs.com,Enterprise,799.0,2025-10-04,9,4,1,0,3.75,27.83,0,52.7,77,22.73,0
CUST-0582,Priya Kim,ByteWorks,priya.kim@byteworks.com,Pro,199.0,2025-04-05,15,3,0,2,3.33,44.9,0,68.2,63,36.51,0
CUST-0583,Noah Taylor,Nexus Solutions,noah.taylor@nexussolutions.com,Starter,49.0,2025-02-24,16,7,4,2,2.0,33.2,25,54.0,4,95.6,1
CUST-0584,Dakota Patel,Vanguard AI,dakota.patel@vanguardai.com,Enterprise,799.0,2025-02-11,16,7,4,1,3.29,16.63,0,18.6,36,63.85,0
CUST-0585,Riley Thomas,QuantumSoft,riley.thomas@quantumsoft.com,Starter,49.0,2025-08-17,10,4,1,1,2.75,23.87,0,72.9,61,38.71,0
CUST-0586,Rohan Davis,ByteWorks,rohan.davis@byteworks.com,Starter,49.0,2025-05-02,14,10,6,4,2.1,24.35,0,70.0,0,100.0,1
CUST-0587,Liam Chen,Starlight Systems,liam.chen@starlightsystems.com,Starter,49.0,2025-08-06,10,5,3,2,3.4,35.55,25,48.9,23,76.91,0
CUST-0588,Pat Smith,DataFlow,pat.smith@dataflow.com,Enterprise,799.0,2025-02-26,16,3,2,1,1.67,9.9,0,82.3,45,54.44,0
CUST-0589,Ananya Sharma,ByteWorks,ananya.sharma@byteworks.com,Enterprise,799.0,2025-10-17,8,8,3,1,3.0,19.04,25,41.8,29,70.82,0
CUST-0590,Siddharth Anderson,Vanguard AI,siddharth.anderson@vanguardai.com,Enterprise,799.0,2025-09-24,9,6,3,0,3.17,29.1,0,80.4,59,40.63,0
CUST-0591,Rohan Brown,ByteWorks,rohan.brown@byteworks.com,Enterprise,799.0,2025-06-06,13,8,4,2,2.62,11.02,0,27.3,21,78.27,0
CUST-0592,Casey Miller,Vanguard AI,casey.miller@vanguardai.com,Enterprise,799.0,2025-03-20,15,4,1,1,3.75,41.93,3,43.6,64,35.44,0
CUST-0593,Morgan Miller,Horizon Labs,morgan.miller@horizonlabs.com,Enterprise,799.0,2025-05-09,13,7,5,1,2.57,25.2,25,17.3,7,92.7,1
CUST-0594,Morgan Taylor,QuantumSoft,morgan.taylor@quantumsoft.com,Starter,49.0,2025-05-31,13,2,0,1,3.5,29.15,0,49.7,72,27.03,0
CUST-0595,Dakota Smith,Apex Global,dakota.smith@apexglobal.com,Enterprise,799.0,2025-02-21,16,6,3,1,3.67,43.17,7,39.9,45,54.88,0
CUST-0596,Sam Mahato,InnoWave,sam.mahato@innowave.com,Starter,49.0,2025-01-29,17,10,5,2,2.9,21.56,0,37.7,16,83.03,1
CUST-0597,Chris Verma,Vanguard AI,chris.verma@vanguardai.com,Starter,49.0,2025-10-11,8,7,5,1,2.71,5.9,14,71.1,20,79.58,0
CUST-0598,Siddharth Smith,ByteWorks,siddharth.smith@byteworks.com,Enterprise,799.0,2025-01-27,17,3,2,1,2.33,3.8,14,90.5,43,56.68,0
CUST-0599,Morgan Verma,Nexus Solutions,morgan.verma@nexussolutions.com,Enterprise,799.0,2025-05-30,13,6,4,2,2.5,17.4,0,82.6,26,73.74,0
CUST-0600,Aarav Johnson,QuantumSoft,aarav.johnson@quantumsoft.com,Starter,49.0,2025-10-03,9,7,2,2,3.43,40.42,14,26.7,35,64.3,0
CUST-0601,Pat Chen,CloudScale,pat.chen@cloudscale.com,Pro,199.0,2025-06-05,13,6,4,0,2.67,40.4,0,40.1,43,56.66,0
CUST-0602,Jordan Anderson,Vanguard AI,jordan.anderson@vanguardai.com,Enterprise,799.0,2025-09-08,9,9,7,2,2.44,16.8,7,34.5,0,100.0,1
CUST-0603,Aarav Chen,InnoWave,aarav.chen@innowave.com,Starter,49.0,2025-06-25,12,4,3,2,2.25,20.8,0,58.8,29,70.12,0
CUST-0604,Aarav Anderson,CloudScale,aarav.anderson@cloudscale.com,Enterprise,799.0,2025-08-18,10,6,4,1,2.67,17.85,0,60.9,35,64.58,0
CUST-0605,Chris Taylor,ByteWorks,chris.taylor@byteworks.com,Pro,199.0,2025-01-09,17,7,3,2,2.29,13.82,3,89.1,31,68.6,0
CUST-0606,Emily Taylor,DataFlow,emily.taylor@dataflow.com,Starter,49.0,2025-04-15,14,3,2,2,2.33,2.6,0,54.1,38,61.92,0
CUST-0607,Olivia Sharma,InnoWave,olivia.sharma@innowave.com,Enterprise,799.0,2025-01-30,17,10,4,2,2.9,22.67,0,51.0,26,73.7,0
CUST-0608,Sophia Williams,QuantumSoft,sophia.williams@quantumsoft.com,Enterprise,799.0,2025-02-21,16,2,2,0,2.0,24.0,0,79.0,57,42.1,0
CUST-0609,Aarav Mahato,Apex Global,aarav.mahato@apexglobal.com,Enterprise,799.0,2025-04-05,15,3,1,1,3.33,44.8,14,70.2,57,42.71,0
CUST-0610,Taylor Smith,Acme Corp,taylor.smith@acmecorp.com,Enterprise,799.0,2025-09-27,9,4,2,1,2.75,23.1,0,15.9,47,52.41,0
CUST-0611,Noah Davis,TechPulse,noah.davis@techpulse.com,Enterprise,799.0,2025-06-30,12,9,4,2,2.89,13.54,7,49.9,21,78.1,0
CUST-0612,Casey Miller,Acme Corp,casey.miller@acmecorp.com,Starter,49.0,2025-07-19,11,7,2,1,3.71,30.88,7,73.4,56,43.15,0
CUST-0613,Sophia Garcia,Horizon Labs,sophia.garcia@horizonlabs.com,Enterprise,799.0,2025-05-29,13,6,3,2,2.17,42.0,0,84.8,31,68.19,0
CUST-0614,Chris Anderson,TechPulse,chris.anderson@techpulse.com,Enterprise,799.0,2025-10-02,9,2,2,1,2.0,24.0,25,87.5,33,66.25,0
CUST-0615,Emily Anderson,Acme Corp,emily.anderson@acmecorp.com,Enterprise,799.0,2025-07-24,11,6,2,0,3.83,43.05,0,82.1,72,27.12,0
CUST-0616,Morgan Taylor,ByteWorks,morgan.taylor@byteworks.com,Pro,199.0,2025-06-21,12,5,3,2,2.0,36.1,0,28.8,24,75.12,0
CUST-0617,Casey Jones,TechPulse,casey.jones@techpulse.com,Enterprise,799.0,2025-05-24,13,10,5,2,3.2,32.8,0,93.5,24,75.05,0
CUST-0618,Priya Sharma,Horizon Labs,priya.sharma@horizonlabs.com,Enterprise,799.0,2025-04-22,14,10,4,2,3.5,17.22,3,73.0,31,68.5,0
CUST-0619,Casey Miller,QuantumSoft,casey.miller@quantumsoft.com,Pro,199.0,2025-04-24,14,8,5,1,3.12,18.13,7,47.1,25,74.49,0
CUST-0620,Morgan Davis,InnoWave,morgan.davis@innowave.com,Pro,199.0,2025-09-07,9,6,3,1,3.0,47.9,3,16.5,39,60.15,0
CUST-0621,Morgan Rodriguez,ByteWorks,morgan.rodriguez@byteworks.com,Enterprise,799.0,2025-08-16,10,3,3,0,2.67,24.0,0,18.0,49,50.87,0
CUST-0622,Siddharth Smith,CloudScale,siddharth.smith@cloudscale.com,Enterprise,799.0,2025-07-18,11,3,2,0,3.0,16.5,0,29.2,60,39.08,0
CUST-0623,Liam Sharma,InnoWave,liam.sharma@innowave.com,Enterprise,799.0,2025-02-20,16,8,3,1,3.12,19.26,0,91.1,50,49.89,0
CUST-0624,Casey Anderson,Acme Corp,casey.anderson@acmecorp.com,Starter,49.0,2025-01-06,18,2,2,0,1.5,24.0,0,34.0,49,50.6,0
CUST-0625,Emily Jackson,DataFlow,emily.jackson@dataflow.com,Enterprise,799.0,2025-02-04,17,4,1,1,3.0,12.6,0,29.5,58,41.05,0
CUST-0626,Aarav Rodriguez,DataFlow,aarav.rodriguez@dataflow.com,Starter,49.0,2025-02-26,16,10,4,6,2.5,29.52,0,65.9,0,100.0,1
CUST-0627,Morgan Taylor,TechPulse,morgan.taylor@techpulse.com,Starter,49.0,2025-05-25,13,10,6,3,3.0,22.22,7,91.2,0,99.08,1
CUST-0628,Alex Jones,TechPulse,alex.jones@techpulse.com,Starter,49.0,2025-08-05,11,2,2,0,3.0,24.0,0,75.5,65,34.45,0
CUST-0629,Dakota Miller,QuantumSoft,dakota.miller@quantumsoft.com,Enterprise,799.0,2025-02-12,16,2,2,0,2.0,24.0,0,76.7,57,42.33,0
CUST-0630,Priya Brown,Acme Corp,priya.brown@acmecorp.com,Starter,49.0,2025-02-11,16,6,3,3,2.33,47.6,0,75.9,22,77.74,0
CUST-0631,Sophia Jackson,InnoWave,sophia.jackson@innowave.com,Starter,49.0,2025-05-03,14,9,5,3,3.22,32.95,3,79.2,11,88.1,1
CUST-0632,Morgan Brown,Apex Global,morgan.brown@apexglobal.com,Starter,49.0,2025-09-05,9,9,5,0,3.33,29.82,0,68.6,43,56.47,0
CUST-0633,Taylor Johnson,Nexus Solutions,taylor.johnson@nexussolutions.com,Starter,49.0,2025-07-03,12,3,0,1,4.0,18.37,14,80.2,71,28.38,0
CUST-0634,Alex Verma,Vanguard AI,alex.verma@vanguardai.com,Pro,199.0,2025-04-27,14,2,1,1,3.0,25.9,0,17.6,57,42.24,0
CUST-0635,Ananya Rodriguez,DataFlow,ananya.rodriguez@dataflow.com,Enterprise,799.0,2025-10-12,8,7,4,3,2.0,20.9,25,60.3,0,100.0,1
CUST-0636,Chris Anderson,Nexus Solutions,chris.anderson@nexussolutions.com,Starter,49.0,2025-02-09,16,6,3,3,2.0,25.6,7,90.8,16,83.12,1
CUST-0637,Casey Anderson,Nexus Solutions,casey.anderson@nexussolutions.com,Enterprise,799.0,2025-03-12,15,3,1,1,3.0,61.5,14,19.4,41,58.46,0
CUST-0638,Sophia Sharma,DataFlow,sophia.sharma@dataflow.com,Enterprise,799.0,2025-10-05,8,5,3,1,2.8,9.35,14,54.7,35,64.53,0
CUST-0639,Emily Jones,Acme Corp,emily.jones@acmecorp.com,Enterprise,799.0,2025-03-08,16,7,2,1,3.86,36.68,0,38.9,58,41.25,0
CUST-0640,Siddharth Davis,Vanguard AI,siddharth.davis@vanguardai.com,Pro,199.0,2025-03-23,15,8,4,2,3.12,33.23,0,72.7,30,69.73,0
CUST-0641,Noah Mahato,Acme Corp,noah.mahato@acmecorp.com,Enterprise,799.0,2025-02-03,17,8,4,1,2.62,12.12,0,81.7,37,62.83,0
CUST-0642,Aarav Chen,QuantumSoft,aarav.chen@quantumsoft.com,Pro,199.0,2025-09-04,10,9,3,3,2.67,24.88,0,56.1,22,77.06,0
CUST-0643,Sophia Davis,InnoWave,sophia.davis@innowave.com,Pro,199.0,2025-04-12,14,5,2,2,2.6,5.43,0,25.0,37,62.7,0
CUST-0644,Sam Sharma,Apex Global,sam.sharma@apexglobal.com,Starter,49.0,2025-09-07,9,3,2,3,1.67,10.2,0,40.7,21,78.6,0
CUST-0645,Liam Johnson,Nexus Solutions,liam.johnson@nexussolutions.com,Enterprise,799.0,2025-02-08,16,3,3,0,2.0,24.0,0,54.7,47,52.53,0
CUST-0646,Morgan Verma,ByteWorks,morgan.verma@byteworks.com,Starter,49.0,2025-03-30,15,10,4,0,3.5,23.9,0,24.2,48,51.58,0
CUST-0647,Riley Thomas,Synergy Tech,riley.thomas@synergytech.com,Starter,49.0,2025-07-28,11,10,5,4,2.8,25.2,14,51.0,0,100.0,1
CUST-0648,Sophia Sharma,Starlight Systems,sophia.sharma@starlightsystems.com,Pro,199.0,2025-02-21,16,3,0,1,3.0,17.37,7,57.3,65,34.47,0
CUST-0649,Priya Chen,InnoWave,priya.chen@innowave.com,Starter,49.0,2025-05-03,14,9,3,1,3.0,32.55,0,40.0,44,56.0,0
CUST-0650,Olivia Mahato,Vanguard AI,olivia.mahato@vanguardai.com,Starter,49.0,2025-01-10,17,9,6,3,2.33,24.5,0,61.3,0,100.0,1
CUST-0651,Sophia Mahato,Starlight Systems,sophia.mahato@starlightsystems.com,Pro,199.0,2025-09-06,9,2,2,0,2.0,24.0,0,39.2,53,46.08,0
CUST-0652,Sam Smith,TechPulse,sam.smith@techpulse.com,Starter,49.0,2025-05-13,13,10,2,1,3.0,18.34,0,39.8,51,48.02,0
CUST-0653,Siddharth Johnson,Synergy Tech,siddharth.johnson@synergytech.com,Pro,199.0,2025-08-01,11,2,1,0,2.5,3.5,0,79.7,69,30.03,0
CUST-0654,Priya Verma,DataFlow,priya.verma@dataflow.com,Pro,199.0,2025-08-31,10,4,2,3,2.75,18.45,0,81.7,34,65.83,0
CUST-0655,Alex Davis,TechPulse,alex.davis@techpulse.com,Pro,199.0,2025-08-19,10,7,4,2,3.43,22.93,0,50.6,30,69.51,0
CUST-0656,Riley Taylor,InnoWave,riley.taylor@innowave.com,Enterprise,799.0,2025-06-08,12,5,1,1,3.0,28.07,0,60.4,62,37.96,0
CUST-0657,Morgan Taylor,Starlight Systems,morgan.taylor@starlightsystems.com,Enterprise,799.0,2025-01-14,17,5,2,1,3.0,51.2,14,83.6,39,60.04,0
CUST-0658,Riley Jones,Nexus Solutions,riley.jones@nexussolutions.com,Enterprise,799.0,2025-07-18,11,10,6,1,3.0,30.72,0,41.3,20,79.87,0
CUST-0659,Olivia Garcia,ByteWorks,olivia.garcia@byteworks.com,Starter,49.0,2025-01-04,18,2,1,1,3.0,3.8,3,92.4,63,36.56,0
CUST-0660,Olivia Anderson,Apex Global,olivia.anderson@apexglobal.com,Starter,49.0,2025-02-14,16,5,2,0,3.6,25.17,0,26.1,65,34.59,0
CUST-0661,Taylor Anderson,Synergy Tech,taylor.anderson@synergytech.com,Starter,49.0,2025-03-13,15,2,1,1,1.5,60.0,14,35.9,31,68.81,0
CUST-0662,Morgan Chen,Vanguard AI,morgan.chen@vanguardai.com,Starter,49.0,2025-08-05,11,10,3,2,3.3,24.57,14,70.9,31,68.91,0
CUST-0663,Chris Taylor,Synergy Tech,chris.taylor@synergytech.com,Pro,199.0,2025-01-27,17,4,2,1,3.25,13.4,25,76.6,42,57.34,0
CUST-0664,Siddharth Jackson,CloudScale,siddharth.jackson@cloudscale.com,Enterprise,799.0,2025-07-03,12,9,2,1,3.33,17.49,0,29.7,53,46.36,0
CUST-0665,Emily Jones,Acme Corp,emily.jones@acmecorp.com,Starter,49.0,2025-08-18,10,2,2,1,1.5,24.0,7,20.3,33,66.17,0
CUST-0666,Olivia Sharma,InnoWave,olivia.sharma@innowave.com,Pro,199.0,2025-02-16,16,2,0,0,4.5,34.95,0,70.2,93,6.98,0
CUST-0667,Alex Miller,ByteWorks,alex.miller@byteworks.com,Starter,49.0,2025-08-20,10,4,2,0,3.25,19.8,0,24.9,62,37.51,0
